	log_likelihood
19815	277.85403
19816	242.79102
19817	183.7998
19818	285.40176
19819	216.56987
19820	292.7182
19821	272.77808
19822	295.13773
19823	281.0144
19824	308.39496
19825	285.14087
19826	269.60855
19827	289.858
19828	281.76108
19829	235.14551
19830	199.02242
19831	277.69885
19832	245.00826
19833	289.23187
19834	263.65802
19835	275.24966
19836	273.9772
19837	277.37103
19838	246.38423
19839	261.15054
19840	240.5043
19841	267.0795
19842	255.9711
19843	245.35278
19844	256.95074
19845	281.5825
19846	287.51312
19847	272.86224
19848	216.93857
19849	270.06036
19850	270.23376
19851	274.9248
19852	273.20135
19853	280.07013
19854	256.3106
19855	293.74423
19856	294.1945
19857	241.48816
19858	262.1187
19859	299.72177
19860	250.51859
19861	296.23834
19862	240.74348
19863	266.09116
19864	255.3062
19865	306.22763
19866	240.26363
19867	309.60196
19868	262.6375
19869	241.82068
19870	290.25092
19871	274.83258
19872	281.46387
19873	262.8741
19874	232.19601
19875	295.2451
19876	207.70334
19877	289.22528
19878	288.76392
19879	291.0596
19880	248.62341
19881	311.38666
19882	257.221
19883	310.1773
19884	234.97466
19885	263.43683
19886	282.07733
19887	259.8816
19888	285.2743
19889	272.861
19890	218.60703
19891	273.51617
19892	259.18817
19893	230.91049
19894	233.20059
19895	161.9591
19896	282.05597
19897	287.69077
19898	286.66998
19899	259.1491
19900	315.25537
19901	269.55966
19902	278.52338
19903	262.0277
19904	258.53986
19905	257.95468
19906	247.82202
19907	246.1934
19908	200.81485
19909	272.69888
19910	289.76343
19911	287.49768
19912	309.7071
19913	288.29852
19914	305.90912
19915	302.8609
19916	284.53818
19917	322.4093
19918	211.83476
19919	278.61746
19920	269.34433
19921	257.6334
19922	282.3553
19923	216.52766
19924	247.55676
19925	289.043
19926	265.66278
19927	277.59927
19928	280.4077
19929	284.52353
19930	265.20453
19931	237.96933
19932	294.002
19933	233.95503
19934	284.2155
19935	292.03638
19936	298.00153
19937	273.67496
19938	211.66476
19939	290.06085
19940	280.13776
19941	260.18707
19942	287.17477
19943	212.59001
19944	207.75851
19945	303.0982
19946	240.73837
19947	267.66446
19948	275.00107
19949	284.89307
19950	274.755
19951	160.04459
19952	245.58179
19953	284.58203
19954	280.14627
19955	286.61383
19956	236.62183
19957	127.963745
19958	293.488
19959	285.02228
19960	285.82867
19961	254.20837
19962	287.43045
19963	238.12314
19964	280.49884
19965	247.86284
19966	186.41167
19967	261.59024
19968	265.5925
19969	274.46902
19970	235.12273
19971	310.1043
19972	270.26178
19973	238.04492
19974	284.93353
19975	269.67816
19976	318.86768
19977	281.4527
19978	187.20728
19979	264.86737
19980	263.04388
19981	283.61697
19982	257.18365
19983	284.05402
19984	221.39705
19985	270.18427
19986	276.75433
19987	206.12517
19988	53.556892
19989	253.95634
19990	290.2431
19991	237.48662
19992	204.89429
19993	264.46997
19994	262.9365
19995	273.44354
19996	244.65872
19997	282.26538
19998	260.47156
19999	196.7081
20000	140.02388
20001	225.35637
20002	215.58853
20003	306.29535
20004	256.25836
20005	254.51523
20006	305.39252
20007	217.49033
20008	291.79877
20009	253.8066
20010	303.12802
20011	175.43309
20012	228.54697
20013	299.43564
20014	289.27557
20015	253.82327
20016	288.20264
20017	306.76108
20018	312.29633
20019	273.9749
20020	308.86514
20021	213.28452
20022	211.06291
20023	195.62209
20024	235.83817
20025	152.09796
20026	284.28336
20027	277.5423
20028	283.7436
20029	199.22357
20030	202.1019
20031	301.31274
20032	290.91803
20033	281.7417
20034	320.8134
20035	294.67377
20036	269.2807
20037	293.79996
20038	295.43277
20039	230.44804
20040	279.07324
20041	245.01953
20042	245.66516
20043	263.1489
20044	293.25284
20045	227.03012
20046	170.5267
20047	221.66516
20048	288.315
20049	197.868
20050	267.60645
20051	260.00006
20052	251.15588
20053	247.39111
20054	205.078
20055	217.87163
20056	261.62076
20057	300.4992
20058	278.99844
20059	268.7397
20060	298.84125
20061	305.6884
20062	267.5847
20063	217.95198
20064	282.18488
20065	226.38242
20066	257.08246
20067	260.92133
20068	326.087
20069	263.81995
20070	283.62433
20071	284.5532
20072	240.58208
20073	174.60483
20074	277.68063
20075	260.4611
20076	313.83722
20077	302.19568
20078	279.29544
20079	254.00235
20080	274.11307
20081	285.5872
20082	245.852
20083	291.09238
20084	283.39044
20085	312.50714
20086	270.9187
20087	219.67769
20088	269.66495
20089	269.5932
20090	270.43207
20091	116.37602
20092	241.75566
20093	297.16544
20094	257.39175
20095	248.87996
20096	277.53378
20097	261.41846
20098	217.53775
20099	270.98688
20100	297.04868
20101	282.8897
20102	288.10406
20103	260.08533
20104	281.6751
20105	263.4899
20106	288.42374
20107	308.05664
20108	296.2913
20109	287.924
20110	229.02951
20111	274.54144
20112	240.74585
20113	237.05478
20114	289.17728
20115	200.9454
20116	273.69342
20117	240.4327
20118	290.48062
20119	264.84943
20120	292.2711
20121	276.47003
20122	306.6719
20123	277.07272
20124	284.90802
20125	320.86563
20126	286.88223
20127	259.16504
20128	302.68027
20129	281.77805
20130	255.65201
20131	282.76627
20132	272.2729
20133	220.7867
20134	278.8125
20135	300.47943
20136	237.8386
20137	137.63899
20138	276.52997
20139	282.8148
20140	290.2874
20141	208.78934
20142	291.3288
20143	301.60016
20144	226.12141
20145	272.5171
20146	255.00003
20147	294.7115
20148	303.06113
20149	278.7136
20150	287.46875
20151	257.84164
20152	265.50668
20153	262.96924
20154	144.08932
20155	246.1525
20156	287.2376
20157	250.22888
20158	310.19363
20159	302.6142
20160	256.07077
20161	271.6878
20162	201.69028
20163	268.63916
20164	304.996
20165	247.09726
20166	282.74548
20167	301.94302
20168	277.879
20169	289.53192
20170	286.86856
20171	282.33618
20172	283.04987
20173	247.40361
20174	236.46257
20175	237.08008
20176	220.7249
20177	264.03754
20178	234.31973
20179	249.73557
20180	297.10855
20181	200.17702
20182	273.46686
20183	245.02975
20184	221.27873
20185	144.4487
20186	-2.0042572
20187	239.23682
20188	256.82587
20189	266.25134
20190	265.31256
20191	261.30734
20192	296.2154
20193	300.73624
20194	287.7862
20195	274.28613
20196	286.24988
20197	280.49832
20198	287.71442
20199	273.47784
20200	213.55563
20201	227.95305
20202	283.98062
20203	267.23364
20204	238.53743
20205	284.08737
20206	227.06792
20207	306.25034
20208	259.80173
20209	248.06104
20210	288.91873
20211	261.4829
20212	276.5086
20213	286.66705
20214	292.9307
20215	283.62103
20216	290.8746
20217	298.5282
20218	253.14534
20219	234.23868
20220	264.8388
20221	305.81284
20222	287.3829
20223	288.68936
20224	236.1204
20225	276.3238
20226	288.5851
20227	269.9768
20228	291.1407
20229	265.51163
20230	263.32562
20231	275.85156
20232	285.32846
20233	235.3647
20234	276.63828
20235	286.23593
20236	257.63483
20237	254.61162
20238	279.7067
20239	310.85532
20240	263.21625
20241	299.4524
20242	264.0834
20243	247.79736
20244	167.57068
20245	258.66916
20246	222.05806
20247	251.85532
20248	286.50177
20249	261.69122
20250	300.13275
20251	278.14227
20252	293.34094
20253	301.47165
20254	274.37024
20255	273.159
20256	290.69406
20257	274.91507
20258	250.68033
20259	225.59116
20260	308.97034
20261	255.61179
20262	257.6441
20263	219.57051
20264	264.06378
20265	298.87393
20266	253.2736
20267	268.50156
20268	231.25435
20269	203.54716
20270	250.55013
20271	292.181
20272	261.91406
20273	294.10977
20274	278.60025
20275	253.05376
20276	218.33365
20277	294.9296
20278	258.233
20279	262.17282
20280	257.1648
20281	247.76152
20282	257.0037
20283	239.28423
20284	280.4013
20285	278.72702
20286	169.21887
20287	256.34137
20288	258.9293
20289	204.97139
20290	250.03076
20291	214.93196
20292	183.59978
20293	209.58621
20294	152.3778
20295	243.16626
20296	252.44731
20297	293.60687
20298	296.01407
20299	281.77206
20300	256.6481
20301	274.09467
20302	243.05132
20303	256.4179
20304	229.20334
20305	290.66766
20306	266.5921
20307	257.60168
20308	290.59637
20309	282.18365
20310	300.55988
20311	268.87897
20312	250.71977
20313	246.91753
20314	268.66327
20315	302.458
20316	281.3602
20317	282.80826
20318	260.21002
20319	245.81796
20320	300.32895
20321	256.45325
20322	279.84976
20323	203.3995
20324	247.10165
20325	250.17159
20326	261.77838
20327	266.21988
20328	297.62802
20329	261.19653
20330	257.65836
20331	200.22075
20332	202.05763
20333	276.01816
20334	239.62883
20335	243.69112
20336	231.56963
20337	241.41763
20338	241.83125
20339	263.3438
20340	259.57428
20341	271.32233
20342	260.90396
20343	290.9582
20344	293.23834
20345	299.1674
20346	299.16064
20347	276.89102
20348	274.49152
20349	241.19536
20350	247.51338
20351	268.43
20352	301.73016
20353	230.4561
20354	241.32956
20355	229.94864
20356	189.20938
20357	293.69662
20358	260.15387
20359	234.88675
20360	259.99072
20361	292.59573
20362	288.26083
20363	256.20605
20364	268.97388
20365	280.19748
20366	312.44684
20367	316.7634
20368	264.99304
20369	312.05212
20370	194.41629
20371	264.2166
20372	249.81656
20373	310.07135
20374	280.8838
20375	273.40094
20376	277.317
20377	289.594
20378	289.37714
20379	285.6462
20380	274.55966
20381	255.76364
20382	172.67168
20383	255.14372
20384	289.84232
20385	271.0752
20386	261.5189
20387	277.84
20388	259.75702
20389	291.48395
20390	294.34818
20391	178.5154
20392	299.53165
20393	274.11652
20394	224.03989
20395	263.88263
20396	296.29547
20397	286.3883
20398	285.32614
20399	224.88599
20400	274.89926
20401	278.8057
20402	309.06836
20403	296.8985
20404	293.74026
20405	298.97144
20406	187.71584
20407	257.7058
20408	269.7001
20409	284.23892
20410	226.64499
20411	185.9003
20412	313.07568
20413	255.8604
20414	285.78992
20415	224.65506
20416	285.08307
20417	263.34155
20418	238.13504
20419	248.77219
20420	273.56903
20421	225.51761
20422	200.87108
20423	262.79303
20424	298.12906
20425	305.32257
20426	262.75885
20427	268.0401
20428	184.56055
20429	258.5729
20430	279.11734
20431	206.89273
20432	309.6582
20433	187.17014
20434	308.93756
20435	264.19376
20436	310.53717
20437	301.0166
20438	276.53912
20439	266.31998
20440	259.27417
20441	260.09494
20442	291.02765
20443	278.80945
20444	274.41
20445	214.74773
20446	286.19907
20447	272.3871
20448	229.94397
20449	255.9733
20450	296.79352
20451	280.49005
20452	247.04416
20453	309.91815
20454	282.92694
20455	223.21011
20456	245.26021
20457	253.62744
20458	262.44702
20459	238.12405
20460	272.0499
20461	278.06494
20462	148.16875
20463	272.90973
20464	280.42764
20465	217.18196
20466	242.52115
20467	221.28915
20468	295.3688
20469	259.57587
20470	285.1397
20471	203.13779
20472	288.36557
20473	291.8351
20474	279.29865
20475	243.72647
20476	266.51108
20477	232.69748
20478	282.22388
20479	254.36833
20480	288.53204
20481	244.47466
20482	272.38712
20483	256.8004
20484	243.43442
20485	286.4649
20486	289.7265
20487	274.471
20488	265.4925
20489	297.05237
20490	288.82526
20491	304.98007
20492	278.88565
20493	306.03363
20494	324.34998
20495	129.18489
20496	188.94344
20497	256.53915
20498	213.77986
20499	287.83524
20500	222.0487
20501	289.46945
20502	274.74594
20503	282.70105
20504	246.40349
20505	180.64096
20506	279.77042
20507	283.20624
20508	221.29231
20509	264.9716
20510	275.84967
20511	289.16208
20512	275.94965
20513	270.6422
20514	276.4594
20515	286.9306
20516	247.0944
20517	245.0013
20518	280.09515
20519	273.95673
20520	302.61847
20521	256.72153
20522	271.45917
20523	268.32544
20524	268.4006
20525	282.4276
20526	180.59158
20527	265.39288
20528	277.7902
20529	266.854
20530	278.69247
20531	255.56088
20532	273.09058
20533	268.40106
20534	247.51436
20535	271.50577
20536	208.44138
20537	261.71243
20538	316.7016
20539	307.862
20540	270.15643
20541	171.85376
20542	294.0241
20543	288.13486
20544	231.0402
20545	279.586
20546	193.18796
20547	161.5513
20548	223.83997
20549	186.54202
20550	270.66483
20551	230.13535
20552	257.51266
20553	271.19415
20554	307.51816
20555	284.36148
20556	249.73239
20557	293.3399
20558	310.4717
20559	262.74716
20560	298.8176
20561	235.40022
20562	303.67096
20563	182.70514
20564	280.88528
20565	245.00247
20566	266.76334
20567	269.9831
20568	191.63487
20569	250.06245
20570	277.63867
20571	306.6124
20572	280.62674
20573	292.88443
20574	267.5355
20575	258.10056
20576	274.7932
20577	227.87651
20578	273.59467
20579	304.3327
20580	281.21704
20581	259.22763
20582	259.34
20583	276.28818
20584	284.96582
20585	233.73306
20586	277.4478
20587	271.60776
20588	298.66086
20589	281.00348
20590	298.21527
20591	269.0307
20592	299.6124
20593	268.7767
20594	287.90436
20595	276.76157
20596	256.22272
20597	204.26572
20598	283.46655
20599	273.42853
20600	266.2794
20601	293.6641
20602	291.2875
20603	240.13486
20604	258.60013
20605	282.72418
20606	278.1332
20607	294.80814
20608	285.08096
20609	276.52798
20610	304.3152
20611	239.03857
20612	278.47836
20613	326.23398
20614	230.7645
20615	245.82443
20616	257.07132
20617	215.44553
20618	273.52643
20619	217.12451
20620	297.5878
20621	304.0291
20622	267.7518
20623	231.6925
20624	305.4843
20625	263.096
20626	172.46951
20627	269.40387
20628	289.68042
20629	294.1079
20630	259.95828
20631	273.2758
20632	266.56204
20633	315.89178
20634	273.2797
20635	224.05803
20636	259.83246
20637	253.73367
20638	308.74542
20639	280.48346
20640	248.83517
20641	270.47964
20642	297.27646
20643	277.75928
20644	157.00656
20645	231.10905
20646	234.46672
20647	259.67227
20648	254.43694
20649	291.5667
20650	266.19672
20651	269.9693
20652	278.09552
20653	276.65463
20654	252.08044
20655	176.13486
20656	289.49625
20657	272.31146
20658	278.6084
20659	249.54224
20660	257.6416
20661	229.33621
20662	278.25705
20663	267.57385
20664	257.7894
20665	287.08365
20666	280.94037
20667	221.87094
20668	188.62622
20669	241.18599
20670	278.91956
20671	290.07593
20672	240.377
20673	230.20139
20674	259.25107
20675	218.4697
20676	224.43318
20677	266.23492
20678	261.51205
20679	286.23694
20680	242.39114
20681	212.58536
20682	278.38742
20683	194.39604
20684	280.4593
20685	273.41672
20686	272.87875
20687	298.56528
20688	266.39206
20689	285.13654
20690	272.9239
20691	249.84216
20692	219.38364
20693	289.19083
20694	200.7478
20695	281.0207
20696	260.0765
20697	257.98825
20698	259.3671
20699	268.5799
20700	252.3321
20701	149.87122
20702	230.21248
20703	222.21823
20704	256.94852
20705	276.4805
20706	233.8151
20707	285.20166
20708	275.4209
20709	265.08096
20710	165.9393
20711	257.89374
20712	255.87354
20713	222.5299
20714	201.81172
20715	239.91895
20716	194.46349
20717	199.32828
20718	230.0665
20719	232.52654
20720	263.8751
20721	284.58124
20722	300.1883
20723	171.45763
20724	308.01044
20725	264.8553
20726	252.99533
20727	236.36157
20728	222.85555
20729	273.02606
20730	247.53398
20731	234.97888
20732	265.3781
20733	144.68375
20734	283.66174
20735	261.5666
20736	293.28806
20737	236.20255
20738	268.82535
20739	271.40155
20740	272.3426
20741	223.90921
20742	269.8547
20743	268.0928
20744	156.91159
20745	203.70845
20746	247.91304
20747	265.56702
20748	303.24905
20749	273.2723
20750	93.05373
20751	173.92705
20752	281.10245
20753	256.9721
20754	234.60147
20755	304.31195
20756	244.00931
20757	50.109833
20758	199.98396
20759	261.07635
20760	224.39397
20761	227.4562
20762	244.09497
20763	256.14896
20764	287.7069
20765	278.49982
20766	250.9189
20767	111.539696
20768	227.55014
20769	278.50128
20770	265.52383
20771	236.7939
20772	284.1774
20773	294.3163
20774	272.80365
20775	245.26665
20776	190.32965
20777	285.4676
20778	227.49153
20779	298.6162
20780	178.03882
20781	203.43132
20782	229.34543
20783	133.62617
20784	306.0961
20785	278.69934
20786	246.10666
20787	278.07828
20788	203.35402
20789	259.0691
20790	181.81137
20791	273.8073
20792	97.97179
20793	290.09955
20794	280.97363
20795	209.81494
20796	242.3177
20797	144.14853
20798	277.33447
20799	212.64336
20800	232.98544
20801	260.45428
20802	259.30487
20803	172.45488
20804	270.6465
20805	276.9616
20806	68.45336
20807	268.7877
20808	311.07968
20809	248.13408
20810	163.15501
20811	268.3434
20812	248.75659
20813	279.3623
20814	248.41536
20815	306.40448
20816	242.8625
20817	202.85979
20818	263.11102
20819	296.92123
20820	185.85768
20821	234.14786
20822	225.31442
20823	240.83203
20824	232.1708
20825	262.9148
20826	282.9068
20827	235.04883
20828	225.47525
20829	143.75766
20830	215.05038
20831	250.40283
20832	186.53954
20833	201.5803
20834	254.58476
20835	269.70224
20836	224.55542
20837	276.60648
20838	219.06123
20839	263.81754
20840	245.26477
20841	269.35883
20842	278.1827
20843	264.70563
20844	239.79477
20845	219.43726
20846	258.32233
20847	185.69711
20848	285.23083
20849	252.8543
20850	264.0731
20851	281.89337
20852	253.75671
20853	143.61087
20854	296.65396
20855	276.14764
20856	232.22891
20857	259.50473
20858	244.85722
20859	272.80463
20860	262.93744
20861	240.49324
20862	214.40591
20863	243.67851
20864	280.77832
20865	115.950294
20866	265.66595
20867	311.24878
20868	280.00064
20869	244.62491
20870	151.91289
20871	272.76132
20872	215.94388
20873	261.91656
20874	284.62222
20875	117.710526
20876	320.4723
20877	228.76616
20878	279.13544
20879	266.6424
20880	222.16399
20881	294.88718
20882	255.7551
20883	291.3424
20884	276.1358
20885	220.80557
20886	199.80598
20887	3.3242233
20888	267.271
20889	289.6917
20890	287.45822
20891	225.42024
20892	210.60506
20893	193.52017
20894	184.13379
20895	200.321
20896	195.08694
20897	268.11835
20898	230.8518
20899	228.87534
20900	256.08212
20901	214.3298
20902	247.14548
20903	246.09367
20904	212.42337
20905	208.54012
20906	272.11865
20907	256.45273
20908	218.82089
20909	268.9482
20910	127.61775
20911	219.45169
20912	127.13789
20913	273.46484
20914	262.43195
20915	275.1238
20916	243.0312
20917	216.12271
20918	323.8181
20919	251.45462
20920	277.85056
20921	160.28676
20922	210.90451
20923	256.64923
20924	260.6022
20925	250.08029
20926	205.8918
20927	203.28624
20928	221.87444
20929	225.21225
20930	280.5209
20931	255.27994
20932	233.49922
20933	253.0218
20934	240.92618
20935	255.4253
20936	274.50385
20937	268.45547
20938	285.19553
20939	235.19131
20940	243.85751
20941	259.20746
20942	292.24506
20943	244.91943
20944	268.78192
20945	221.36938
20946	284.15314
20947	161.3524
20948	220.70944
20949	258.8436
20950	277.66772
20951	234.02934
20952	249.75562
20953	156.6943
20954	92.94238
20955	247.42648
20956	214.79317
20957	276.52167
20958	249.26675
20959	295.3804
20960	-73.87797
20961	253.0942
20962	268.7315
20963	236.27078
20964	140.28558
20965	286.79962
20966	255.49532
20967	218.14543
20968	250.95284
20969	230.50117
20970	251.07504
20971	224.70195
20972	227.79834
20973	301.74295
20974	211.2989
20975	237.04121
20976	39.49915
20977	260.91806
20978	273.44476
20979	194.11221
20980	260.38748
20981	245.51111
20982	231.00095
20983	268.2654
20984	164.6633
20985	246.354
20986	268.99854
20987	243.37402
20988	214.53418
20989	219.81705
20990	265.01434
20991	277.17694
20992	165.07097
20993	263.0207
20994	280.50717
20995	241.78696
20996	178.16185
20997	273.0304
20998	216.03523
20999	199.6125
21000	232.69475
21001	177.43437
21002	261.31415
21003	262.6152
21004	269.327
21005	236.48691
21006	284.03336
21007	201.06929
21008	258.74796
21009	235.65266
21010	237.59062
21011	258.6369
21012	238.72452
21013	269.56943
21014	244.12
21015	99.79396
21016	219.82544
21017	230.72632
21018	228.85922
21019	246.19785
21020	214.09811
21021	248.14038
21022	234.81026
21023	101.52211
21024	139.39621
21025	231.26645
21026	266.32013
21027	265.5741
21028	114.421364
21029	264.0276
21030	224.6854
21031	256.79144
21032	52.631622
21033	256.61157
21034	287.51074
21035	188.67508
21036	169.52109
21037	229.29073
21038	227.6849
21039	22.323353
21040	284.94745
21041	277.1967
21042	256.38162
21043	297.41287
21044	214.4148
21045	222.41862
21046	155.1282
21047	230.67484
21048	170.96504
21049	214.57793
21050	250.46187
21051	117.05381
21052	292.37122
21053	197.4117
21054	189.52519
21055	189.01976
21056	284.0445
21057	264.66776
21058	257.18082
21059	192.1822
21060	163.18095
21061	200.49988
21062	210.6761
21063	237.73169
21064	119.08635
21065	211.78574
21066	250.13188
21067	229.63957
21068	168.4104
21069	204.99829
21070	273.26263
21071	138.93802
21072	231.29793
21073	168.32129
21074	212.81299
21075	210.71143
21076	189.23343
21077	275.28174
21078	247.73323
21079	298.6125
21080	82.619415
21081	174.32693
21082	242.43794
21083	158.91338
21084	75.23581
21085	296.84476
21086	220.80527
21087	256.86703
21088	221.61661
21089	120.11122
21090	230.72781
21091	234.93823
21092	273.7918
21093	248.62155
21094	11.612531
21095	133.09253
21096	212.23755
21097	207.9008
21098	295.13834
21099	271.36874
21100	214.12321
21101	266.4232
21102	227.61841
21103	245.15645
21104	144.82227
21105	219.98589
21106	226.29343
21107	222.73872
21108	230.61374
21109	233.04819
21110	237.37698
21111	241.76176
21112	235.66711
21113	186.65347
21114	206.78008
21115	59.734383
21116	182.69507
21117	265.52838
21118	215.33672
21119	289.55597
21120	301.50775
21121	296.77182
21122	293.77817
21123	257.46954
21124	289.6797
21125	199.34305
21126	191.19212
21127	277.13055
21128	310.0003
21129	339.10278
21130	351.65778
21131	313.1899
21132	309.90778
21133	221.50276
21134	295.13312
21135	345.2452
21136	321.6702
21137	321.3243
21138	330.64255
21139	184.1979
21140	193.89088
21141	315.20984
21142	312.96127
21143	219.18716
21144	305.13983
21145	309.0468
21146	335.59418
21147	268.7741
21148	290.4397
21149	269.42642
21150	305.24054
21151	277.18863
21152	322.25916
21153	335.6311
21154	246.66513
21155	291.16068
21156	291.88657
21157	318.362
21158	308.0086
21159	222.31113
21160	187.42082
21161	308.1486
21162	304.4595
21163	260.4037
21164	325.7396
21165	300.58966
21166	302.22443
21167	309.43634
21168	308.52625
21169	330.37897
21170	276.97974
21171	277.48615
21172	294.65826
21173	188.38675
21174	314.57217
21175	186.64195
21176	337.99057
21177	319.1267
21178	270.9806
21179	326.6609
21180	302.39447
21181	292.64877
21182	185.9488
21183	275.42886
21184	340.65387
21185	278.60687
21186	275.7626
21187	324.78375
21188	319.92706
21189	302.63434
21190	305.60846
21191	298.3839
21192	265.77847
21193	269.75766
21194	141.08862
21195	318.24112
21196	325.2806
21197	283.94385
21198	320.86142
21199	298.37646
21200	297.02432
21201	334.46692
21202	305.64102
21203	320.46185
21204	286.04877
21205	261.23083
21206	278.04742
21207	296.97287
21208	308.1123
21209	268.89786
21210	170.38101
21211	309.097
21212	342.18427
21213	317.84613
21214	317.95868
21215	290.1062
21216	254.632
21217	217.28386
21218	313.33047
21219	291.71744
21220	321.24908
21221	328.5579
21222	297.19232
21223	306.98825
21224	301.5194
21225	310.46408
21226	315.08807
21227	315.64716
21228	333.10474
21229	300.79388
21230	325.9715
21231	311.51532
21232	296.2776
21233	321.97696
21234	310.53043
21235	293.96008
21236	318.07974
21237	192.58627
21238	313.04202
21239	305.8189
21240	292.94327
21241	325.37994
21242	302.05103
21243	267.70892
21244	314.74973
21245	296.7652
21246	333.1827
21247	213.88583
21248	332.38663
21249	326.68164
21250	265.93765
21251	316.34372
21252	326.33795
21253	324.56525
21254	288.33368
21255	273.91434
21256	296.13116
21257	266.61517
21258	291.97153
21259	263.88422
21260	330.31006
21261	270.0306
21262	255.21944
21263	335.7431
21264	316.59015
21265	310.13568
21266	339.6777
21267	301.9909
21268	178.432
21269	305.65216
21270	291.36304
21271	314.44785
21272	308.59375
21273	319.1723
21274	307.62872
21275	280.82526
21276	338.72797
21277	328.34076
21278	332.13434
21279	285.22052
21280	266.43976
21281	308.20892
21282	342.4367
21283	334.5523
21284	305.72345
21285	310.4703
21286	301.71664
21287	280.05142
21288	286.66882
21289	324.44058
21290	299.98492
21291	323.83148
21292	279.0128
21293	293.97357
21294	291.9466
21295	340.0346
21296	318.6044
21297	307.3228
21298	321.601
21299	300.4267
21300	329.1985
21301	272.03146
21302	250.80469
21303	333.79718
21304	273.9644
21305	269.91504
21306	318.19302
21307	316.59317
21308	307.11392
21309	284.14218
21310	312.3831
21311	334.49472
21312	305.4416
21313	315.0145
21314	300.71646
21315	312.22235
21316	314.34238
21317	249.67258
21318	286.98517
21319	305.40576
21320	316.1989
21321	261.43323
21322	307.15497
21323	275.93182
21324	124.56145
21325	333.0146
21326	338.22357
21327	314.292
21328	327.48956
21329	333.67734
21330	328.12604
21331	312.38568
21332	332.96576
21333	293.3671
21334	265.9909
21335	294.58444
21336	294.3335
21337	298.42654
21338	253.59494
21339	314.28714
21340	290.63226
21341	330.33514
21342	309.14792
21343	294.96582
21344	279.9522
21345	322.64944
21346	275.88715
21347	302.7199
21348	268.1338
21349	274.78046
21350	338.76212
21351	326.40002
21352	264.92902
21353	309.2871
21354	321.79803
21355	332.88382
21356	278.9461
21357	270.08966
21358	323.93625
21359	314.76462
21360	264.2063
21361	309.2691
21362	303.6936
21363	305.3299
21364	292.67596
21365	302.97842
21366	283.71957
21367	312.3457
21368	321.096
21369	327.57928
21370	321.59637
21371	311.1421
21372	291.50983
21373	302.11212
21374	263.92664
21375	327.7275
21376	287.43192
21377	328.248
21378	326.10736
21379	240.16963
21380	326.0751
21381	311.30182
21382	311.029
21383	315.394
21384	327.4799
21385	331.75723
21386	315.5158
21387	314.26346
21388	308.90375
21389	280.25644
21390	285.5633
21391	341.40182
21392	313.44696
21393	317.77493
21394	302.25555
21395	324.02682
21396	269.07462
21397	320.39542
21398	268.65167
21399	247.849
21400	315.42767
21401	241.91194
21402	336.1645
21403	303.6318
21404	319.69635
21405	318.22137
21406	323.44266
21407	314.7022
21408	311.56055
21409	309.82172
21410	314.41956
21411	304.46082
21412	286.66046
21413	270.8833
21414	297.48788
21415	328.79388
21416	293.91632
21417	314.25064
21418	268.16516
21419	313.5589
21420	292.74448
21421	275.552
21422	326.33917
21423	317.59708
21424	267.08453
21425	317.11392
21426	281.9206
21427	275.60214
21428	336.50113
21429	254.51035
21430	128.45479
21431	328.0933
21432	321.69742
21433	285.81207
21434	331.71222
21435	321.73325
21436	257.52472
21437	317.28452
21438	297.42203
21439	304.9357
21440	273.1778
21441	299.86307
21442	330.5998
21443	291.5927
21444	267.158
21445	312.9897
21446	336.5669
21447	285.80194
21448	322.3619
21449	278.61932
21450	285.96216
21451	277.03238
21452	299.87662
21453	262.25034
21454	318.4771
21455	324.1058
21456	319.24844
21457	306.65244
21458	314.00586
21459	323.22443
21460	330.19748
21461	333.78958
21462	312.59775
21463	251.46138
21464	347.9919
21465	263.08398
21466	331.92126
21467	253.50497
21468	314.7864
21469	270.05746
21470	282.1687
21471	308.75555
21472	283.47507
21473	322.12003
21474	324.61768
21475	281.7046
21476	321.75684
21477	96.27726
21478	272.58832
21479	312.20612
21480	297.49292
21481	311.64374
21482	303.24112
21483	303.11066
21484	295.12775
21485	334.27817
21486	268.03787
21487	314.6439
21488	312.41803
21489	317.2972
21490	325.36975
21491	301.17233
21492	328.34457
21493	280.7644
21494	300.51068
21495	337.68338
21496	312.11163
21497	259.35406
21498	275.15247
21499	283.15884
21500	328.6363
21501	301.61823
21502	284.399
21503	291.21646
21504	325.57755
21505	309.6094
21506	329.81427
21507	339.99753
21508	259.42477
21509	310.03052
21510	259.9637
21511	324.68484
21512	293.47736
21513	304.1226
21514	326.30865
21515	313.50632
21516	267.4862
21517	290.54877
21518	291.13443
21519	267.47885
21520	323.68002
21521	328.0008
21522	319.4768
21523	313.86728
21524	274.16132
21525	279.7443
21526	264.9826
21527	265.33466
21528	307.90887
21529	315.25128
21530	261.5714
21531	303.09576
21532	267.4487
21533	294.081
21534	339.86285
21535	314.0546
21536	301.3727
21537	284.51276
21538	305.4457
21539	309.11404
21540	260.95047
21541	318.1073
21542	284.36014
21543	285.74942
21544	291.70316
21545	308.21906
21546	340.40744
21547	308.85406
21548	281.3912
21549	315.54608
21550	338.895
21551	298.61978
21552	311.14963
21553	275.85043
21554	276.07056
21555	307.9752
21556	346.8371
21557	304.86063
21558	241.2457
21559	325.30328
21560	325.74237
21561	276.4287
21562	292.72733
21563	298.6385
21564	318.4578
21565	276.26993
21566	333.76147
21567	296.85703
21568	291.00677
21569	270.68442
