	log_likelihood
23820	288.55402
23821	276.61783
23822	311.90927
23823	302.3648
23824	284.4465
23825	280.71634
23826	298.85083
23827	277.7475
23828	314.89954
23829	289.29343
23830	294.73227
23831	273.25607
23832	301.44562
23833	214.31734
23834	295.13803
23835	297.54895
23836	225.78789
23837	291.35693
23838	237.03012
23839	295.7501
23840	304.51895
23841	294.48032
23842	256.94135
23843	287.31036
23844	279.9358
23845	308.3592
23846	302.5052
23847	328.377
23848	247.17207
23849	278.95502
23850	307.3351
23851	300.28998
23852	296.89844
23853	257.26685
23854	313.8488
23855	288.948
23856	318.8234
23857	319.28076
23858	249.02182
23859	297.97717
23860	266.76074
23861	272.7462
23862	321.217
23863	303.3501
23864	284.5866
23865	237.31168
23866	280.31863
23867	232.46455
23868	309.80463
23869	153.611
23870	306.12555
23871	283.2259
23872	302.16577
23873	314.38116
23874	281.34927
23875	237.79465
23876	309.70013
23877	244.95898
23878	278.28488
23879	315.28854
23880	238.69406
23881	298.17914
23882	295.82697
23883	283.5113
23884	260.43475
23885	319.6149
23886	304.6127
23887	303.40927
23888	287.85123
23889	292.5583
23890	263.1659
23891	244.66031
23892	299.77423
23893	313.0734
23894	230.69063
23895	296.13873
23896	315.69696
23897	247.55215
23898	279.67197
23899	294.1827
23900	246.09135
23901	263.7035
23902	297.19867
23903	261.48422
23904	293.91837
23905	296.55728
23906	268.05618
23907	265.84473
23908	279.71762
23909	300.40805
23910	268.50177
23911	291.7121
23912	294.02728
23913	295.49603
23914	283.0079
23915	265.1558
23916	236.66048
23917	293.1951
23918	284.24664
23919	237.9526
23920	218.07646
23921	290.17334
23922	239.30392
23923	243.15823
23924	276.04648
23925	293.72232
23926	290.46475
23927	304.73456
23928	252.1845
23929	277.17822
23930	287.44348
23931	309.34613
23932	235.16313
23933	265.22595
23934	305.3228
23935	309.96735
23936	287.31723
23937	260.4261
23938	310.9655
23939	291.9663
23940	259.70367
23941	301.87067
23942	303.87045
23943	221.13594
23944	264.50494
23945	291.82745
23946	321.71054
23947	317.226
23948	279.45645
23949	262.2208
23950	306.6165
23951	304.67978
23952	281.05798
23953	285.2841
23954	284.49567
23955	292.17786
23956	291.07446
23957	276.90112
23958	306.9521
23959	289.22742
23960	316.32135
23961	325.55972
23962	252.75137
23963	235.32114
23964	230.39201
23965	270.008
23966	319.11224
23967	303.16776
23968	293.29303
23969	263.72647
23970	280.70544
23971	291.29227
23972	277.81393
23973	205.76392
23974	307.04654
23975	295.96585
23976	281.03708
23977	311.66788
23978	309.88242
23979	280.13794
23980	273.71664
23981	198.87822
23982	281.04196
23983	303.77676
23984	255.60709
23985	242.84615
23986	270.74896
23987	242.66422
23988	268.18018
23989	276.65787
23990	277.52197
23991	283.97104
23992	266.02863
23993	286.67694
23994	294.86224
23995	310.42596
23996	299.87622
23997	301.9035
23998	321.05634
23999	260.6112
24000	254.79619
24001	302.1291
24002	242.59904
24003	302.5952
24004	304.3544
24005	299.64215
24006	229.57666
24007	313.1147
24008	290.3283
24009	308.40756
24010	250.99004
24011	286.86383
24012	277.0838
24013	285.36737
24014	299.91678
24015	226.37839
24016	207.64156
24017	300.11874
24018	258.43463
24019	300.7126
24020	299.5445
24021	239.71371
24022	281.2644
24023	218.5197
24024	264.82666
24025	293.44846
24026	291.5175
24027	284.9313
24028	307.61993
24029	272.24585
24030	258.58057
24031	302.46
24032	293.3131
24033	246.84036
24034	242.50272
24035	278.34848
24036	303.94528
24037	319.08218
24038	265.00958
24039	268.02557
24040	304.0051
24041	319.71634
24042	299.81476
24043	280.31378
24044	276.96918
24045	315.68066
24046	326.79926
24047	100.203445
24048	319.57275
24049	313.077
24050	315.56436
24051	266.50082
24052	297.29773
24053	297.04028
24054	307.38458
24055	246.898
24056	255.174
24057	246.14604
24058	241.77937
24059	272.2239
24060	283.10602
24061	220.66577
24062	299.58493
24063	262.48788
24064	302.5396
24065	281.09637
24066	307.86856
24067	300.66986
24068	229.76352
24069	294.3227
24070	314.23752
24071	302.37476
24072	287.47867
24073	301.5491
24074	281.5433
24075	296.12726
24076	321.65466
24077	313.6833
24078	288.36508
24079	310.50848
24080	328.66626
24081	281.7469
24082	294.7571
24083	316.10397
24084	223.27344
24085	269.59454
24086	321.159
24087	233.49089
24088	305.88007
24089	317.1205
24090	272.55817
24091	293.96106
24092	302.08926
24093	289.35645
24094	186.00406
24095	308.75058
24096	309.78653
24097	308.59143
24098	220.92667
24099	285.19434
24100	289.41724
24101	318.0276
24102	302.82425
24103	307.87573
24104	232.07613
24105	206.44077
24106	265.38644
24107	239.33931
24108	256.39716
24109	294.61813
24110	198.96565
24111	240.50168
24112	251.35889
24113	225.73462
24114	282.34183
24115	308.58383
24116	224.21707
24117	229.40181
24118	322.17194
24119	275.84537
24120	274.4202
24121	275.39545
24122	300.67438
24123	253.86697
24124	293.67636
24125	290.76285
24126	272.70245
24127	239.05551
24128	288.5338
24129	269.50504
24130	285.3735
24131	304.227
24132	322.35782
24133	281.492
24134	258.04224
24135	308.05426
24136	290.66708
24137	300.05664
24138	217.48996
24139	317.96103
24140	291.2146
24141	297.38574
24142	321.3361
24143	278.41983
24144	305.72754
24145	311.85056
24146	304.84903
24147	299.48785
24148	300.35352
24149	332.68042
24150	320.02545
24151	262.71945
24152	293.07748
24153	287.3566
24154	313.0637
24155	268.95084
24156	251.7596
24157	294.60175
24158	293.9887
24159	322.0401
24160	284.47247
24161	312.404
24162	292.3761
24163	316.51425
24164	274.00153
24165	259.08267
24166	283.06024
24167	227.22798
24168	309.58548
24169	284.86655
24170	283.0139
24171	315.3145
24172	287.80353
24173	270.77396
24174	205.32983
24175	301.78656
24176	214.9251
24177	271.3085
24178	280.1201
24179	294.39615
24180	315.45612
24181	279.62094
24182	227.07132
24183	313.21228
24184	270.02838
24185	301.06183
24186	282.65564
24187	289.01477
24188	253.80122
24189	273.89212
24190	291.32407
24191	301.89886
24192	192.9697
24193	274.41766
24194	239.22346
24195	274.2999
24196	230.56543
24197	321.16052
24198	314.17374
24199	265.26825
24200	264.1681
24201	237.39523
24202	300.5154
24203	299.69394
24204	331.4425
24205	274.41888
24206	310.98477
24207	277.66397
24208	261.23517
24209	276.08252
24210	294.2665
24211	310.10773
24212	272.1581
24213	302.3943
24214	216.57942
24215	290.30634
24216	295.01187
24217	266.00708
24218	292.9768
24219	302.48767
24220	265.25394
24221	310.786
24222	222.44516
24223	326.9622
24224	296.79913
24225	229.37747
24226	204.90384
24227	232.6762
24228	317.26807
24229	298.44595
24230	276.35754
24231	282.15268
24232	238.76253
24233	306.15463
24234	209.38615
24235	232.01059
24236	277.6037
24237	291.75403
24238	287.59256
24239	280.36945
24240	308.85327
24241	284.1717
24242	233.14542
24243	306.96158
24244	282.7912
24245	304.8824
24246	296.53647
24247	286.05624
24248	261.70248
24249	272.97327
24250	262.88434
24251	276.15683
24252	285.35883
24253	260.84827
24254	283.17035
24255	208.4329
24256	268.28745
24257	268.896
24258	269.75885
24259	312.38568
24260	240.57712
24261	281.84283
24262	302.3991
24263	325.43176
24264	306.89423
24265	274.01297
24266	248.55034
24267	224.941
24268	220.25528
24269	312.80225
24270	292.7475
24271	281.38687
24272	263.66974
24273	245.84468
24274	243.75748
24275	300.52124
24276	255.3035
24277	281.52536
24278	240.19968
24279	305.28973
24280	287.5895
24281	280.2631
24282	296.54742
24283	284.87823
24284	229.65836
24285	264.5474
24286	272.3048
24287	286.81714
24288	283.65875
24289	276.03802
24290	278.13446
24291	302.8466
24292	292.74835
24293	268.39032
24294	321.33588
24295	301.28235
24296	311.9793
24297	288.34845
24298	286.65222
24299	294.19534
24300	323.34235
24301	296.99274
24302	278.73544
24303	261.8447
24304	263.0926
24305	246.8971
24306	298.1469
24307	287.67328
24308	296.60828
24309	315.7366
24310	271.39252
24311	199.83047
24312	292.66867
24313	223.09195
24314	274.32474
24315	315.41702
24316	293.5221
24317	306.70782
24318	303.88693
24319	291.06128
24320	261.51788
24321	253.57065
24322	295.4856
24323	304.02225
24324	313.91586
24325	282.2978
24326	273.18124
24327	290.94254
24328	315.43378
24329	290.4423
24330	286.07257
24331	314.6565
24332	313.48492
24333	199.21323
24334	282.7649
24335	271.9819
24336	319.91568
24337	239.1354
24338	274.4257
24339	310.67612
24340	269.09222
24341	286.01694
24342	223.27994
24343	302.66635
24344	290.59396
24345	301.92838
24346	222.59404
24347	301.40186
24348	245.55234
24349	290.1187
24350	266.8282
24351	290.21466
24352	284.46454
24353	297.96695
24354	288.71558
24355	295.3354
24356	286.88226
24357	285.07538
24358	227.17453
24359	255.33945
24360	279.88232
24361	237.46707
24362	276.70255
24363	326.7623
24364	195.52701
24365	308.67206
24366	300.04572
24367	283.68042
24368	309.1258
24369	269.09772
24370	201.4264
24371	250.92697
24372	313.48373
24373	229.5782
24374	251.73161
24375	308.5348
24376	282.59348
24377	264.87183
24378	283.4474
24379	260.16138
24380	270.94934
24381	241.66592
24382	210.2172
24383	281.23547
24384	266.02945
24385	269.0318
24386	282.21817
24387	247.89465
24388	317.17175
24389	274.779
24390	296.48248
24391	209.68506
24392	294.25317
24393	289.11368
24394	296.45227
24395	306.95477
24396	282.50174
24397	284.74927
24398	304.67447
24399	240.88033
24400	294.4819
24401	323.11044
24402	284.86182
24403	212.63046
24404	204.47678
24405	292.22528
24406	336.7746
24407	277.7448
24408	175.19942
24409	270.41827
24410	259.64813
24411	180.49435
24412	219.58525
24413	273.9645
24414	287.6181
24415	284.09445
24416	299.8144
24417	273.37494
24418	291.0808
24419	233.53955
24420	280.4435
24421	271.32364
24422	242.85928
24423	326.8808
24424	270.50546
24425	248.91594
24426	300.02118
24427	296.8736
24428	226.97049
24429	279.82504
24430	275.5069
24431	270.3072
24432	257.7984
24433	287.84586
24434	299.08893
24435	310.8921
24436	243.8022
24437	255.14926
24438	298.12207
24439	315.10187
24440	289.357
24441	283.8448
24442	271.97638
24443	284.98358
24444	270.8941
24445	245.11812
24446	300.60294
24447	239.61942
24448	312.06924
24449	289.7991
24450	301.37653
24451	317.31015
24452	316.0227
24453	285.84235
24454	317.36798
24455	245.16568
24456	261.91455
24457	227.60344
24458	288.10938
24459	281.18408
24460	281.27594
24461	252.30405
24462	249.07378
24463	299.14044
24464	273.41122
24465	312.55728
24466	309.16034
24467	304.95172
24468	283.10846
24469	247.74544
24470	306.21854
24471	308.92767
24472	179.51286
24473	307.1181
24474	317.10995
24475	314.6722
24476	266.79977
24477	267.63693
24478	176.58284
24479	255.43205
24480	222.33818
24481	250.46391
24482	324.01328
24483	316.882
24484	272.5871
24485	271.66055
24486	309.9521
24487	277.08783
24488	300.22217
24489	305.2112
24490	296.14752
24491	292.11905
24492	292.8271
24493	286.54376
24494	233.03027
24495	286.56183
24496	287.16458
24497	266.6544
24498	313.77762
24499	318.1648
24500	307.01666
24501	287.64102
24502	236.57639
24503	287.8515
24504	274.80768
24505	306.82086
24506	281.0462
24507	279.18304
24508	294.20453
24509	266.06073
24510	287.3127
24511	280.46664
24512	304.334
24513	290.49054
24514	311.2688
24515	298.258
24516	241.8125
24517	284.41806
24518	280.784
24519	288.18256
24520	279.6228
24521	287.93695
24522	302.9626
24523	312.8977
24524	264.02643
24525	242.78178
24526	260.64392
24527	217.6836
24528	321.15216
24529	214.03726
24530	254.73111
24531	278.32355
24532	240.16402
24533	249.38681
24534	291.83624
24535	287.06396
24536	271.81216
24537	281.62335
24538	267.65155
24539	274.9669
24540	259.04706
24541	231.68777
24542	255.5647
24543	299.02203
24544	307.52667
24545	305.98212
24546	306.05838
24547	286.82455
24548	292.94507
24549	314.49725
24550	217.0581
24551	296.8987
24552	286.6924
24553	292.7354
24554	10.387773
24555	265.8062
24556	238.20987
24557	291.035
24558	311.3423
24559	167.83473
24560	325.5982
24561	285.73175
24562	275.2096
24563	176.85974
24564	216.23682
24565	286.7382
24566	280.76562
24567	255.79941
24568	260.56528
24569	190.3551
24570	291.67853
24571	272.72656
24572	264.248
24573	334.68768
24574	263.66498
24575	297.76877
24576	316.25534
24577	291.78198
24578	303.04205
24579	314.0146
24580	320.1202
24581	243.82312
24582	291.68124
24583	298.4625
24584	301.20435
24585	247.13443
24586	223.31888
24587	273.90732
24588	296.9688
24589	286.1631
24590	301.65088
24591	312.3174
24592	202.60982
24593	295.38364
24594	299.54852
24595	312.31674
24596	278.66684
24597	269.16046
24598	213.39368
24599	296.73517
24600	295.4789
24601	283.82025
24602	315.84277
24603	284.29666
24604	291.37775
24605	319.93433
24606	296.38043
24607	276.74216
24608	217.09993
24609	310.77844
24610	306.21576
24611	293.53143
24612	225.51363
24613	312.2235
24614	163.18465
24615	301.8129
24616	321.80298
24617	270.3237
24618	274.59784
24619	232.61172
24620	241.49837
24621	302.11102
24622	288.49738
24623	291.75323
24624	299.97693
24625	202.35832
24626	283.6209
24627	214.9386
24628	261.19232
24629	166.595
24630	229.0999
24631	264.57504
24632	225.86414
24633	237.79764
24634	269.0191
24635	253.73274
24636	273.23895
24637	285.2746
24638	288.64093
24639	282.21594
24640	285.5091
24641	267.40732
24642	209.79099
24643	288.4804
24644	171.0475
24645	280.30997
24646	209.85971
24647	297.12534
24648	236.0395
24649	284.9612
24650	294.68216
24651	280.19943
24652	284.59756
24653	266.9544
24654	202.73784
24655	290.98038
24656	276.40875
24657	199.74721
24658	267.836
24659	287.89218
24660	277.84882
24661	221.65996
24662	312.78378
24663	293.22598
24664	221.46106
24665	318.31448
24666	233.16328
24667	252.60464
24668	280.21576
24669	311.7408
24670	303.09515
24671	239.9148
24672	308.89703
24673	307.2845
24674	219.0579
24675	289.42978
24676	268.13007
24677	294.4334
24678	304.4071
24679	292.00287
24680	249.09702
24681	281.50708
24682	288.85333
24683	291.58673
24684	288.76624
24685	298.4558
24686	289.71027
24687	285.13727
24688	229.31107
24689	292.40652
24690	217.87651
24691	196.86177
24692	264.39944
24693	252.1644
24694	283.45847
24695	253.38875
24696	272.79706
24697	322.06265
24698	226.39383
24699	288.7653
24700	313.13354
24701	247.32991
24702	282.28912
24703	277.44232
24704	236.76547
24705	286.27853
24706	192.76956
24707	324.16455
24708	302.12872
24709	287.52255
24710	286.50806
24711	279.69745
24712	256.9626
24713	235.36978
24714	286.68835
24715	292.5064
24716	268.32855
24717	292.2258
24718	266.34506
24719	234.05997
24720	320.49176
24721	310.7379
24722	296.76947
24723	234.12045
24724	285.11572
24725	283.2618
24726	287.41464
24727	267.5124
24728	325.09573
24729	289.64532
24730	302.05692
24731	289.93253
24732	333.30206
24733	277.8966
24734	317.25488
24735	268.61865
24736	217.33139
24737	262.80072
24738	306.68707
24739	287.04337
24740	285.27448
24741	311.06854
24742	266.8447
24743	270.55725
24744	292.8393
24745	288.98187
24746	288.34543
24747	288.81482
24748	290.5609
24749	286.2293
24750	238.026
24751	299.42715
24752	300.1637
24753	264.65417
24754	272.0124
24755	285.80328
24756	302.25165
24757	293.82562
24758	299.85297
24759	313.59332
24760	298.79984
24761	281.609
24762	270.58987
24763	305.56055
24764	308.13922
24765	316.16974
24766	249.29245
24767	313.59845
24768	275.4838
24769	278.82806
24770	300.84747
24771	261.4937
24772	314.29565
24773	295.27527
24774	319.53848
24775	296.67877
24776	272.75824
24777	279.90952
24778	294.40042
24779	315.4167
24780	315.1433
24781	226.84363
24782	215.29895
24783	317.21075
24784	296.47183
24785	295.09384
24786	246.62798
24787	288.35938
24788	292.56424
24789	218.39694
24790	302.66806
24791	272.34784
24792	165.05562
24793	310.9827
24794	271.26132
24795	279.19373
24796	270.10892
24797	301.19305
24798	291.9986
24799	286.91568
24800	282.50238
24801	273.8687
24802	264.96982
24803	254.58826
24804	288.70108
24805	264.9721
24806	292.5273
24807	325.7583
24808	249.64534
24809	287.72513
24810	287.06763
24811	273.41962
24812	149.20575
24813	293.0547
24814	269.6154
24815	162.43588
24816	274.9276
24817	301.31927
24818	292.1181
24819	303.8081
24820	276.23868
24821	297.51758
24822	299.22977
24823	272.41196
24824	256.81137
24825	290.40298
24826	297.9127
24827	241.53423
24828	247.37724
24829	292.57416
24830	309.46686
24831	278.99002
24832	284.62512
24833	311.6724
24834	290.40778
24835	287.2376
24836	230.85571
24837	299.04608
24838	243.66325
24839	311.2733
24840	310.78802
24841	272.02676
24842	304.6727
24843	226.7607
24844	277.79434
24845	285.28494
24846	283.48126
24847	268.0498
24848	261.27286
24849	305.54355
24850	276.16315
24851	284.04575
24852	295.79156
24853	319.46933
24854	226.28842
24855	284.1411
24856	198.03882
24857	252.6082
24858	205.20523
24859	293.89566
24860	276.61334
24861	226.05742
24862	291.74374
24863	308.16602
24864	276.66568
24865	304.51202
24866	288.33258
24867	267.08942
24868	221.09392
24869	298.18597
24870	271.75046
24871	253.61868
24872	255.61784
24873	296.9864
24874	282.226
24875	266.91266
24876	288.6181
24877	273.139
24878	299.71176
24879	249.64397
24880	226.2041
24881	204.61438
24882	304.57913
24883	298.66293
24884	284.84735
24885	297.51398
24886	289.828
24887	264.4567
24888	277.43826
24889	294.22617
24890	277.26523
24891	271.98126
24892	278.4936
24893	242.34396
24894	290.24878
24895	254.35538
24896	289.06894
24897	320.21112
24898	294.17166
24899	316.39716
24900	283.5396
24901	271.17816
24902	306.01965
24903	277.2015
24904	283.1613
24905	303.02692
24906	257.85468
24907	216.30107
24908	273.02905
24909	250.36938
24910	261.04095
24911	225.52034
24912	240.2131
24913	282.30957
24914	240.4338
24915	259.31293
24916	274.41635
24917	297.7465
24918	300.84818
24919	312.80795
24920	268.1764
24921	262.8503
24922	289.20718
24923	291.58633
24924	303.44693
24925	292.4623
24926	209.3514
24927	293.49942
24928	241.27023
24929	230.83919
24930	274.8946
24931	199.21
24932	312.3459
24933	306.82922
24934	276.8117
24935	290.7036
24936	274.52493
24937	306.5002
24938	296.38376
24939	232.97656
24940	305.62393
24941	220.80643
24942	274.62247
24943	306.681
24944	273.17783
24945	256.09436
24946	261.79712
24947	208.45132
24948	317.08646
24949	302.98224
24950	275.58737
24951	308.00323
24952	259.5812
24953	276.61465
24954	278.8563
24955	290.78607
24956	217.42627
24957	286.42206
24958	274.40854
24959	240.19653
24960	235.55856
24961	313.84933
24962	266.4666
24963	270.1704
24964	281.7758
24965	293.3724
24966	295.1855
24967	192.49307
24968	266.8526
24969	272.68967
24970	272.62784
24971	290.3479
24972	316.05978
24973	310.5158
24974	274.25006
24975	307.56302
24976	242.74057
24977	291.29526
24978	316.59552
24979	269.33386
24980	294.85367
24981	282.75644
24982	273.0707
24983	289.5463
24984	238.39853
24985	285.79117
24986	288.47064
24987	288.81512
24988	274.4872
24989	284.84216
24990	291.68353
24991	280.13596
24992	287.2821
24993	277.0919
24994	274.67078
24995	276.97818
24996	315.7486
24997	279.02808
24998	299.5238
24999	275.58234
25000	287.4392
25001	297.07465
25002	227.34866
25003	276.1159
25004	280.50256
25005	308.5321
25006	271.6005
25007	297.60614
25008	295.93213
25009	315.24945
25010	318.36127
25011	301.2812
25012	268.7887
25013	277.8736
25014	254.86247
25015	149.3354
25016	275.75983
25017	268.92743
25018	272.37653
25019	305.1247
25020	151.38545
25021	260.5845
25022	260.95392
25023	288.30307
25024	208.26201
25025	216.59534
25026	277.11957
25027	293.98047
25028	286.97403
25029	262.53394
25030	249.84383
25031	287.62994
25032	266.41742
25033	224.46072
25034	265.18243
25035	265.42484
25036	292.71548
25037	268.46494
25038	295.90906
25039	293.67545
25040	215.43437
25041	292.81277
25042	292.73322
25043	290.63153
25044	252.63232
25045	-26.022366
25046	279.62573
25047	259.4001
25048	229.34412
25049	271.4506
25050	298.56876
25051	254.85464
25052	244.6882
25053	275.2575
25054	287.30927
25055	289.01462
25056	292.77545
25057	294.01575
25058	249.72151
25059	288.38763
25060	276.20108
25061	220.7572
25062	303.21768
25063	328.5441
25064	281.69254
25065	203.2687
25066	206.0061
25067	283.29498
25068	273.29428
25069	293.1585
25070	266.4686
25071	289.87302
25072	292.01752
25073	296.5813
25074	302.28247
25075	159.70876
25076	295.93295
25077	269.5915
25078	227.88676
25079	296.84674
25080	215.19693
25081	268.22845
25082	196.83113
25083	278.86697
25084	290.22903
25085	286.24948
25086	292.5208
25087	261.7397
25088	221.89517
25089	257.87534
25090	308.90778
25091	307.69644
25092	262.6579
25093	290.74417
25094	310.84897
25095	295.50897
25096	281.03238
25097	240.56094
25098	277.0174
25099	278.2403
25100	282.63733
25101	238.21416
25102	245.72665
25103	294.7126
25104	245.16875
25105	308.47845
25106	266.3913
25107	289.5957
25108	273.5376
25109	253.73174
25110	185.06226
25111	298.7377
25112	316.74146
25113	266.64255
25114	280.07172
25115	247.63889
25116	287.39075
25117	304.46304
25118	199.58426
25119	285.55502
25120	293.0804
25121	287.01434
25122	283.11157
25123	316.04114
25124	261.68262
25125	282.05933
25126	283.10275
25127	319.1902
25128	299.03973
25129	286.05865
25130	273.25305
25131	181.58768
25132	294.42227
25133	258.1961
25134	282.59146
25135	269.9804
25136	237.19804
25137	301.81235
25138	299.5851
25139	211.83728
25140	249.22403
25141	265.6721
25142	308.4621
25143	310.5449
25144	223.33969
25145	311.3024
25146	282.92032
25147	317.3602
25148	221.84018
25149	268.53552
25150	286.5141
25151	288.33417
25152	280.0018
25153	305.59756
25154	288.92023
25155	306.35504
25156	215.6906
25157	175.01973
25158	302.8437
25159	255.39604
25160	220.80684
25161	292.29187
25162	231.77219
25163	273.739
25164	292.52872
25165	195.94284
25166	269.70917
25167	209.9574
25168	275.7326
25169	285.94064
25170	272.9261
25171	222.98141
25172	317.02795
25173	308.17007
25174	265.4628
25175	292.70605
25176	277.6491
25177	264.46088
25178	302.67706
25179	286.55182
25180	308.9858
25181	272.6242
25182	264.26538
25183	242.24658
25184	232.48813
25185	277.4875
25186	215.80794
25187	296.85632
25188	283.715
25189	267.57407
25190	287.9892
25191	238.48703
25192	302.708
25193	301.34326
25194	287.4988
25195	304.28732
25196	305.08545
25197	247.34697
25198	264.9562
25199	306.4708
25200	230.78098
25201	239.62405
25202	272.5622
25203	252.88725
25204	279.10733
25205	279.8261
25206	245.18796
25207	271.88068
25208	242.43428
25209	252.32602
25210	251.80574
25211	264.56293
25212	249.01704
25213	231.99838
25214	247.9148
25215	242.74329
25216	186.71936
25217	269.93066
25218	245.28886
25219	258.4463
25220	255.3739
25221	170.44258
25222	234.9644
25223	302.46466
25224	270.53717
25225	305.19342
25226	284.5491
25227	279.36288
25228	283.3899
25229	283.00015
25230	275.97638
25231	285.81238
25232	305.65518
25233	160.33138
25234	289.00623
25235	242.89433
25236	201.96623
25237	200.43437
25238	299.80157
25239	303.01712
25240	282.68228
25241	256.3249
25242	277.6112
25243	283.03568
25244	320.53482
25245	318.2215
25246	274.14038
25247	283.32837
25248	290.80933
25249	216.79922
25250	294.35895
25251	245.7736
25252	261.17584
25253	224.6528
25254	290.18274
25255	281.88397
25256	261.25455
25257	305.9086
25258	285.18002
25259	290.24347
25260	295.94315
25261	284.16718
25262	290.67197
25263	269.24542
25264	274.7304
25265	274.62424
25266	236.24153
25267	273.78
25268	296.07965
25269	310.0064
25270	292.2858
25271	299.4059
25272	273.71747
25273	293.47495
25274	249.9145
25275	263.98428
25276	239.6322
25277	282.8321
25278	288.63434
25279	219.06499
25280	251.61667
25281	259.596
25282	279.3266
25283	269.67914
25284	288.43176
25285	312.05826
25286	252.179
25287	294.73248
25288	210.16719
25289	293.63123
25290	272.41302
25291	262.28845
25292	250.15463
25293	284.87833
25294	306.4331
25295	280.81876
25296	300.6917
25297	290.99905
25298	235.4314
25299	289.1925
25300	195.42693
25301	294.18655
25302	262.52182
25303	267.64633
25304	220.20464
25305	260.69598
25306	289.7855
25307	190.87648
25308	270.98477
25309	304.2342
25310	296.6037
25311	270.52618
25312	257.95227
25313	250.6372
25314	287.0431
25315	266.7995
25316	271.47272
25317	301.76743
25318	256.79852
25319	282.3456
25320	310.7646
25321	265.3814
25322	265.40717
25323	298.84097
25324	259.55835
25325	315.72943
25326	301.6557
25327	272.83386
25328	194.14062
25329	315.23706
25330	182.8309
25331	237.41797
25332	205.56133
25333	244.63467
25334	310.70007
25335	307.48785
25336	280.3037
25337	288.2105
25338	307.3307
25339	297.68637
25340	270.8094
25341	224.8624
25342	271.97223
25343	278.90918
25344	298.71274
25345	271.1656
25346	306.9114
25347	309.0476
25348	306.83707
25349	311.9004
25350	290.91522
25351	278.73325
25352	268.1958
25353	272.04425
25354	266.3973
25355	249.08615
25356	244.048
25357	276.8196
25358	258.16983
25359	274.56232
25360	286.09686
25361	176.6323
25362	309.03543
25363	273.54102
25364	299.2126
25365	273.0965
25366	276.31168
25367	260.35123
25368	293.61697
25369	277.2526
25370	283.72638
25371	209.87227
25372	245.02702
25373	271.97162
25374	307.37573
25375	216.3361
25376	278.62567
25377	272.3045
25378	259.02744
25379	312.691
25380	246.27646
25381	265.21094
25382	235.93588
25383	293.32224
25384	222.33894
25385	282.10773
25386	291.00888
25387	262.29688
25388	265.01733
25389	290.39963
25390	213.85039
25391	266.66083
25392	285.01968
25393	260.07788
25394	269.07855
25395	204.87866
25396	276.43744
25397	307.20016
25398	324.02582
25399	301.63446
25400	291.43262
25401	331.94904
25402	279.1092
25403	189.01733
25404	275.8944
25405	278.95517
25406	279.10275
25407	219.45354
25408	178.7242
25409	225.16031
25410	195.62395
25411	184.74373
25412	281.87567
25413	270.83902
25414	284.35788
25415	284.771
25416	282.31665
25417	280.33325
25418	302.2552
25419	227.19638
25420	280.40585
25421	275.382
25422	291.0247
25423	238.14868
25424	248.0323
25425	202.93015
25426	218.11963
25427	315.74643
25428	301.4024
25429	264.23553
25430	309.27728
25431	225.83472
25432	284.92838
25433	238.30229
25434	287.66602
25435	259.5888
25436	258.10532
25437	211.9415
25438	313.03256
25439	239.74004
25440	280.5371
25441	270.9959
25442	262.06485
25443	287.34155
25444	291.9615
25445	277.50537
25446	297.72537
25447	279.50287
25448	272.66147
25449	299.87564
25450	230.58134
25451	263.10938
25452	240.88303
25453	288.5994
25454	230.59915
25455	282.09158
25456	251.03598
25457	300.81592
25458	265.9451
25459	228.5269
25460	289.9196
25461	289.36588
25462	315.01974
25463	259.10324
25464	250.35645
25465	188.91106
25466	305.62714
25467	302.50177
25468	152.90569
25469	281.47015
25470	275.49542
25471	284.41815
25472	265.4478
25473	287.84528
25474	295.031
25475	269.6582
25476	238.98816
25477	222.52898
25478	254.06401
25479	301.27124
25480	281.6396
25481	288.6308
25482	281.28247
25483	272.21637
25484	296.74548
25485	284.08612
25486	230.25623
25487	315.5075
25488	302.47086
25489	282.80267
25490	285.09784
25491	291.3353
25492	283.14825
25493	280.7942
25494	266.26642
25495	259.1548
25496	270.31152
25497	238.51962
25498	299.3536
25499	270.086
25500	312.94727
25501	287.06073
25502	317.82492
25503	253.71231
25504	307.40173
25505	288.84348
25506	243.03366
25507	228.31892
25508	255.82475
25509	294.62195
25510	265.98273
25511	271.61133
25512	297.46368
25513	304.26044
25514	317.50912
25515	252.80106
25516	274.42502
25517	187.40863
25518	285.35992
25519	306.15338
25520	283.98062
25521	256.25262
25522	296.5363
25523	268.72488
25524	274.5562
25525	276.08496
25526	295.10638
25527	253.23486
25528	290.71246
25529	248.9229
25530	268.67313
25531	279.85822
25532	243.24976
25533	284.21808
25534	298.98276
25535	284.34235
25536	289.03656
25537	287.869
25538	208.08023
25539	269.91336
25540	283.64935
25541	183.30544
25542	276.9652
25543	277.59805
25544	272.40692
25545	297.71368
25546	281.41568
25547	197.09537
25548	281.3217
25549	289.9096
25550	301.159
25551	289.2207
25552	283.81696
25553	306.83167
25554	289.4646
25555	230.74373
25556	186.48697
25557	204.29431
25558	321.68442
25559	300.92657
25560	267.48297
25561	302.11395
25562	281.81406
25563	287.6988
25564	269.54535
25565	290.25293
25566	302.05936
25567	314.83063
25568	290.67023
25569	263.21024
25570	296.77106
25571	249.35489
25572	293.69037
25573	288.52655
